k,count,prob
1202,1,3.10972e-07
1204,3,9.32917e-07
1205,2,6.21945e-07
1206,4,1.24389e-06
1207,1,3.10972e-07
1208,1,3.10972e-07
1209,1,3.10972e-07
1211,1,3.10972e-07
1213,2,6.21945e-07
1215,2,6.21945e-07
1216,1,3.10972e-07
1217,1,3.10972e-07
1218,2,6.21945e-07
1219,4,1.24389e-06
1220,1,3.10972e-07
1221,1,3.10972e-07
1222,2,6.21945e-07
1223,1,3.10972e-07
1224,1,3.10972e-07
1225,2,6.21945e-07
1226,3,9.32917e-07
1227,6,1.86583e-06
1228,1,3.10972e-07
1229,3,9.32917e-07
1232,4,1.24389e-06
1233,3,9.32917e-07
1235,1,3.10972e-07
1236,3,9.32917e-07
1239,4,1.24389e-06
1240,2,6.21945e-07
1241,2,6.21945e-07
1243,1,3.10972e-07
1244,1,3.10972e-07
1247,2,6.21945e-07
1249,4,1.24389e-06
1250,1,3.10972e-07
1252,1,3.10972e-07
1253,1,3.10972e-07
1254,1,3.10972e-07
1255,1,3.10972e-07
1256,2,6.21945e-07
1257,3,9.32917e-07
1258,2,6.21945e-07
1259,2,6.21945e-07
1260,1,3.10972e-07
1261,1,3.10972e-07
1263,2,6.21945e-07
1264,1,3.10972e-07
1267,1,3.10972e-07
1268,2,6.21945e-07
1269,1,3.10972e-07
1270,1,3.10972e-07
1271,2,6.21945e-07
1273,3,9.32917e-07
1274,1,3.10972e-07
1275,2,6.21945e-07
1277,2,6.21945e-07
1278,1,3.10972e-07
1279,2,6.21945e-07
1280,1,3.10972e-07
1281,1,3.10972e-07
1282,2,6.21945e-07
1283,1,3.10972e-07
1284,3,9.32917e-07
1287,1,3.10972e-07
1290,1,3.10972e-07
1291,2,6.21945e-07
1292,3,9.32917e-07
1293,1,3.10972e-07
1294,2,6.21945e-07
1295,2,6.21945e-07
1296,2,6.21945e-07
1297,5,1.55486e-06
1302,2,6.21945e-07
1308,1,3.10972e-07
1309,2,6.21945e-07
1310,1,3.10972e-07
1311,1,3.10972e-07
1312,2,6.21945e-07
1313,2,6.21945e-07
1314,3,9.32917e-07
1317,2,6.21945e-07
1319,4,1.24389e-06
1321,1,3.10972e-07
1322,1,3.10972e-07
1323,1,3.10972e-07
1324,1,3.10972e-07
1328,1,3.10972e-07
1329,1,3.10972e-07
1330,3,9.32917e-07
1332,1,3.10972e-07
1333,1,3.10972e-07
1335,3,9.32917e-07
1338,3,9.32917e-07
1340,3,9.32917e-07
1341,2,6.21945e-07
1342,2,6.21945e-07
1343,1,3.10972e-07
1344,1,3.10972e-07
1345,2,6.21945e-07
1346,3,9.32917e-07
1349,1,3.10972e-07
1351,1,3.10972e-07
1353,1,3.10972e-07
1356,1,3.10972e-07
1359,1,3.10972e-07
1360,1,3.10972e-07
1361,1,3.10972e-07
1362,1,3.10972e-07
1363,1,3.10972e-07
1364,2,6.21945e-07
1366,3,9.32917e-07
1368,1,3.10972e-07
1369,2,6.21945e-07
1370,1,3.10972e-07
1372,2,6.21945e-07
1375,2,6.21945e-07
1377,1,3.10972e-07
1380,1,3.10972e-07
1381,1,3.10972e-07
1382,1,3.10972e-07
1383,1,3.10972e-07
1384,1,3.10972e-07
1386,1,3.10972e-07
1389,2,6.21945e-07
1390,1,3.10972e-07
1391,2,6.21945e-07
1392,3,9.32917e-07
1394,1,3.10972e-07
1396,3,9.32917e-07
1398,1,3.10972e-07
1401,2,6.21945e-07
1403,1,3.10972e-07
1404,3,9.32917e-07
1405,2,6.21945e-07
1408,2,6.21945e-07
1409,1,3.10972e-07
1410,2,6.21945e-07
1411,1,3.10972e-07
1413,2,6.21945e-07
1415,1,3.10972e-07
1416,2,6.21945e-07
1417,1,3.10972e-07
1418,2,6.21945e-07
1421,2,6.21945e-07
1422,1,3.10972e-07
1424,2,6.21945e-07
1425,1,3.10972e-07
1427,1,3.10972e-07
1431,2,6.21945e-07
1432,3,9.32917e-07
1433,1,3.10972e-07
1434,1,3.10972e-07
1437,2,6.21945e-07
1439,1,3.10972e-07
1441,1,3.10972e-07
1443,2,6.21945e-07
1444,1,3.10972e-07
1445,2,6.21945e-07
1446,1,3.10972e-07
1448,1,3.10972e-07
1449,2,6.21945e-07
1452,2,6.21945e-07
1453,1,3.10972e-07
1455,1,3.10972e-07
1456,1,3.10972e-07
1458,2,6.21945e-07
1459,1,3.10972e-07
1461,1,3.10972e-07
1462,1,3.10972e-07
1463,2,6.21945e-07
1467,2,6.21945e-07
1468,1,3.10972e-07
1470,1,3.10972e-07
1471,3,9.32917e-07
1473,2,6.21945e-07
1474,2,6.21945e-07
1475,3,9.32917e-07
1478,2,6.21945e-07
1481,1,3.10972e-07
1483,2,6.21945e-07
1484,1,3.10972e-07
1490,2,6.21945e-07
1491,1,3.10972e-07
1492,1,3.10972e-07
1494,1,3.10972e-07
1495,1,3.10972e-07
1499,1,3.10972e-07
1502,1,3.10972e-07
1504,1,3.10972e-07
1506,1,3.10972e-07
1507,1,3.10972e-07
1508,2,6.21945e-07
1509,1,3.10972e-07
1512,2,6.21945e-07
1513,1,3.10972e-07
1514,2,6.21945e-07
1515,1,3.10972e-07
1516,1,3.10972e-07
1518,1,3.10972e-07
1520,1,3.10972e-07
1521,1,3.10972e-07
1522,1,3.10972e-07
1523,1,3.10972e-07
1526,1,3.10972e-07
1532,1,3.10972e-07
1534,1,3.10972e-07
1536,1,3.10972e-07
1541,1,3.10972e-07
1542,2,6.21945e-07
1544,1,3.10972e-07
1546,1,3.10972e-07
1547,2,6.21945e-07
1549,2,6.21945e-07
1551,2,6.21945e-07
1552,1,3.10972e-07
1554,2,6.21945e-07
1557,1,3.10972e-07
1561,1,3.10972e-07
1563,1,3.10972e-07
1568,1,3.10972e-07
1572,1,3.10972e-07
1573,1,3.10972e-07
1576,2,6.21945e-07
1589,1,3.10972e-07
1590,1,3.10972e-07
1592,1,3.10972e-07
1593,1,3.10972e-07
1598,2,6.21945e-07
1602,1,3.10972e-07
1603,1,3.10972e-07
1604,1,3.10972e-07
1611,2,6.21945e-07
1614,1,3.10972e-07
1615,2,6.21945e-07
1619,1,3.10972e-07
1620,2,6.21945e-07
1625,2,6.21945e-07
1626,2,6.21945e-07
1629,1,3.10972e-07
1631,1,3.10972e-07
1632,1,3.10972e-07
1634,1,3.10972e-07
1636,1,3.10972e-07
1637,1,3.10972e-07
1641,1,3.10972e-07
1643,1,3.10972e-07
1646,1,3.10972e-07
1647,1,3.10972e-07
1648,1,3.10972e-07
1649,1,3.10972e-07
1651,2,6.21945e-07
1653,1,3.10972e-07
1655,2,6.21945e-07
1657,1,3.10972e-07
1659,1,3.10972e-07
1661,1,3.10972e-07
1662,3,9.32917e-07
1663,1,3.10972e-07
1664,2,6.21945e-07
1667,1,3.10972e-07
1668,1,3.10972e-07
1671,1,3.10972e-07
1676,1,3.10972e-07
1678,1,3.10972e-07
1679,1,3.10972e-07
1682,1,3.10972e-07
1684,1,3.10972e-07
1686,2,6.21945e-07
1690,1,3.10972e-07
1691,1,3.10972e-07
1692,1,3.10972e-07
1693,1,3.10972e-07
1699,1,3.10972e-07
1701,1,3.10972e-07
1704,1,3.10972e-07
1707,1,3.10972e-07
1709,1,3.10972e-07
1710,1,3.10972e-07
1712,1,3.10972e-07
1717,1,3.10972e-07
1725,1,3.10972e-07
1727,1,3.10972e-07
1728,1,3.10972e-07
1729,2,6.21945e-07
1731,1,3.10972e-07
1735,1,3.10972e-07
1736,1,3.10972e-07
1737,1,3.10972e-07
1739,1,3.10972e-07
1744,1,3.10972e-07
1745,2,6.21945e-07
1747,1,3.10972e-07
1752,1,3.10972e-07
1756,1,3.10972e-07
1759,2,6.21945e-07
1760,1,3.10972e-07
1762,1,3.10972e-07
1767,1,3.10972e-07
1768,1,3.10972e-07
1773,1,3.10972e-07
1782,2,6.21945e-07
1793,1,3.10972e-07
1795,1,3.10972e-07
1796,1,3.10972e-07
1797,1,3.10972e-07
1798,1,3.10972e-07
1805,1,3.10972e-07
1808,2,6.21945e-07
1811,1,3.10972e-07
1819,1,3.10972e-07
1824,1,3.10972e-07
1827,2,6.21945e-07
1830,1,3.10972e-07
1834,1,3.10972e-07
1837,1,3.10972e-07
1840,1,3.10972e-07
1845,1,3.10972e-07
1851,1,3.10972e-07
1857,1,3.10972e-07
1858,1,3.10972e-07
1859,1,3.10972e-07
1861,1,3.10972e-07
1869,1,3.10972e-07
1870,1,3.10972e-07
1871,1,3.10972e-07
1873,2,6.21945e-07
1880,1,3.10972e-07
1883,1,3.10972e-07
1900,1,3.10972e-07
1904,1,3.10972e-07
1907,1,3.10972e-07
1909,1,3.10972e-07
1913,2,6.21945e-07
1916,1,3.10972e-07
1918,1,3.10972e-07
1919,1,3.10972e-07
1928,1,3.10972e-07
1930,1,3.10972e-07
1931,1,3.10972e-07
1934,1,3.10972e-07
1935,1,3.10972e-07
1937,1,3.10972e-07
1943,2,6.21945e-07
1946,1,3.10972e-07
1947,1,3.10972e-07
1950,1,3.10972e-07
1954,1,3.10972e-07
1963,1,3.10972e-07
1964,1,3.10972e-07
1967,1,3.10972e-07
1970,2,6.21945e-07
1975,1,3.10972e-07
1977,1,3.10972e-07
1980,1,3.10972e-07
1983,1,3.10972e-07
1987,1,3.10972e-07
1988,1,3.10972e-07
1989,2,6.21945e-07
2007,1,3.10972e-07
2010,1,3.10972e-07
2012,2,6.21945e-07
2014,1,3.10972e-07
2018,1,3.10972e-07
2022,1,3.10972e-07
2024,1,3.10972e-07
2026,1,3.10972e-07
2030,1,3.10972e-07
2042,1,3.10972e-07
2051,1,3.10972e-07
2052,1,3.10972e-07
2059,1,3.10972e-07
2061,1,3.10972e-07
2070,1,3.10972e-07
2075,1,3.10972e-07
2078,1,3.10972e-07
2082,1,3.10972e-07
2083,1,3.10972e-07
2088,1,3.10972e-07
2104,1,3.10972e-07
2113,2,6.21945e-07
2123,1,3.10972e-07
2125,1,3.10972e-07
2128,1,3.10972e-07
2129,1,3.10972e-07
2134,1,3.10972e-07
2142,1,3.10972e-07
2146,1,3.10972e-07
2160,1,3.10972e-07
2161,1,3.10972e-07
2175,1,3.10972e-07
2180,1,3.10972e-07
2187,1,3.10972e-07
2188,1,3.10972e-07
2200,1,3.10972e-07
2204,1,3.10972e-07
2207,1,3.10972e-07
2208,1,3.10972e-07
2209,1,3.10972e-07
2217,1,3.10972e-07
2250,1,3.10972e-07
2259,1,3.10972e-07
2267,1,3.10972e-07
2273,1,3.10972e-07
2275,1,3.10972e-07
2281,1,3.10972e-07
2289,1,3.10972e-07
2290,1,3.10972e-07
2291,1,3.10972e-07
2294,1,3.10972e-07
2296,1,3.10972e-07
2297,1,3.10972e-07
2321,1,3.10972e-07
2335,1,3.10972e-07
2341,1,3.10972e-07
2349,1,3.10972e-07
2351,1,3.10972e-07
2352,1,3.10972e-07
2357,1,3.10972e-07
2363,1,3.10972e-07
2369,1,3.10972e-07
2374,1,3.10972e-07
2385,1,3.10972e-07
2402,1,3.10972e-07
2414,1,3.10972e-07
2419,1,3.10972e-07
2420,1,3.10972e-07
2422,1,3.10972e-07
2426,1,3.10972e-07
2446,1,3.10972e-07
2447,1,3.10972e-07
2466,1,3.10972e-07
2472,1,3.10972e-07
2479,1,3.10972e-07
2481,1,3.10972e-07
2515,2,6.21945e-07
2533,1,3.10972e-07
2542,1,3.10972e-07
2552,1,3.10972e-07
2557,1,3.10972e-07
2558,1,3.10972e-07
2562,1,3.10972e-07
2563,2,6.21945e-07
2589,1,3.10972e-07
2594,1,3.10972e-07
2598,1,3.10972e-07
2600,1,3.10972e-07
2605,1,3.10972e-07
2611,1,3.10972e-07
2712,1,3.10972e-07
2713,1,3.10972e-07
2723,1,3.10972e-07
2735,1,3.10972e-07
2741,1,3.10972e-07
2742,1,3.10972e-07
2759,2,6.21945e-07
2765,1,3.10972e-07
2800,1,3.10972e-07
2803,1,3.10972e-07
2825,1,3.10972e-07
2860,1,3.10972e-07
2882,1,3.10972e-07
2927,1,3.10972e-07
2944,1,3.10972e-07
2945,1,3.10972e-07
2950,1,3.10972e-07
2979,1,3.10972e-07
2994,1,3.10972e-07
2997,1,3.10972e-07
2998,1,3.10972e-07
3003,1,3.10972e-07
3015,1,3.10972e-07
3052,1,3.10972e-07
3219,1,3.10972e-07
3225,1,3.10972e-07
3229,1,3.10972e-07
3497,1,3.10972e-07
3625,1,3.10972e-07
3806,1,3.10972e-07
3865,1,3.10972e-07
4050,1,3.10972e-07
4113,1,3.10972e-07
4117,1,3.10972e-07
4174,1,3.10972e-07
4312,1,3.10972e-07
4391,1,3.10972e-07
4457,1,3.10972e-07
5140,1,3.10972e-07
6503,1,3.10972e-07
